"Dong goi kha ky va bao bi de thuong, mau son kha deppppppppppp",5,0,0,2,0,0,0
đóng gói khá là ok nhưng nói là không lem không trôi vậy mà mình kẻ được 15p thì đã trôi sạch không còn dì thất vọng quá,3,1,1,1,1,1,1
Đóng gói không cẩn thận Son mình mua mất tem trong suốt son rơi ra khỏi hộp,2,1,1,1,1,1,1
Đóng gói không chắc chắn lắm,3,1,2,1,1,1,1
"Đóng gói không chắc chắn, túi khí bên trong bị vỡ 2 bên làm hộp son bị móp, không có tem hay nhãn dán để biết son đã bị mở trước hay chưa, trên vỏ son có vệt trắng không lau được chất lượng son tốt.",3,1,2,1,1,1,1
"Đong gói kĩ
Hộp siêu đẹp
Hàng auth
10 điểm",5,0,0,0,0,0,0
"Đóng gói kĩ
Son giữ màu lâu
Ăn uống vẫn còn. 
Nhưng làm ố răng
Shop tư vấn thêm về màu cho hợp",5,0,0,0,2,2,0
"Đóng gói kĩ , nhưng son k giống với thỏi trước mình mua , khác nhau mỗi cái đáy k biết là bên nào thật bên nào giả nữa  . Tuy là mua bên shoppe mall nhưng màu 14 bôi lên k đc mịn như màu 12(shop khác) lại hơi nặng môi",5,2,1,0,1,1,1
"Đóng gói kĩ cẩn thận 
Hàg ok bao xịn ",5,0,0,0,0,0,0
"Đóng gói kĩ cẩn thận, dễ thương. Màu 04 lên môi đẹp lắm nha. Sẽ ủng hộ shop",5,0,0,0,0,0,0
Đóng gói kĩ càng,5,0,0,0,0,0,0
"Đóng gói kĩ càng, cẩn thận. Hàng chính hãng, mùi thơm dễ chịu, mượt và không khô môi.",5,0,0,0,0,0,0
"Đóng gói kĩ càng, chất lượng sp tuyệt vời.Nhân dịp tết shop còn tặg kèm lịch.",5,0,0,0,0,0,0
"Đóng gói kĩ càng, mình thấy màu 21 nhẹ nhàng xinh lắm bạn nào đi học đánh lên trông tươi hơn mà mn k biết là dùng son luôn á!! Xinh thực sự. Còn màu 23 cam hơi bị tươi quá nhưng đánh tan ra cũng khá ok",5,0,0,0,0,0,0
đóng gói kĩ càng. cảm ơn shop,5,0,2,0,0,0,0
"Đóng gói kĩ càng. Sản phẩm còn nguyên seal, không bị hư hỏng gì hết trơn. 
Giá ưu đãi, dùng khá ok, màu xịn, dễ dùng lắm luôn. Mình sẽ cân nhắc quay lại.",5,0,0,0,0,0,0
Đóng gói kĩ lưỡng nên lúc mở ra không lo bị gì cả. Chất lượng tốt. Rất ưng.,5,0,0,0,0,0,0
"Đóng gói kĩ lưỡng, chất lượng sp tuyệt vời. Dù đây là mới mua ở shop lần đầu nhưng rất ưng, sẽ tiếp tục ủng hộ",5,0,0,0,0,0,0
Đóng gói kì thật sự luôn á. Không miếng chống sốc gì hết trơn :)),2,1,2,1,1,1,1
"Đóng gói kỉ, giao hàng nhanh, mua ở đây thì an tâm kh sợ hàng giả ",5,0,0,0,0,0,0
"Đóng gói kĩ, giao hàng nhanh. Chất lượng phải dùng mới đánh giá tiếp đc, mà mình khá yên tâm vì đây là NPP chính của Bbia tại VN :))",5,0,0,0,0,0,0
"Đóng gói kĩ, hàng có tem nhãn mác đàng hoàng, có tem chống hàng giả. Giao hàng nhanh. Mình mua màu extra pure, son lên màu ko giống hình. Son lên màu hồng cánh sen, nhìn rất sến. Thất vọng vì không thể xài được màu này",3,1,1,0,1,1,1
"Đóng gói kĩ, hàng đẹp",5,0,0,0,0,0,0
"Đóng gói kĩ, son màu đẹp, đánh mềm môi lâu trôi, nên mua các b nhé",5,0,0,0,0,0,0
"Đóng gói kĩ, son mùi thơm đánh không bị khô môi, 
........😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄",5,0,0,0,0,0,0
"Đóng gói kĩ,giao hơi lâu tí, màu son test lên màu hơi sáng. Nhưng ưng lắm ạ ❤️❤️",5,0,0,0,0,0,0
"Đóng gói kĩ. nhưng sơn rất lỏng, chờ rất lâu vẫn không khô. chả biết làm sao. haizz chờ cả tiếng chẳng thấy khô. ",2,0,1,1,1,1,1
"Đóng gói kỹ - hộp đẹp - chất lượng . 
Không uổng công đợi màu 25 này 3-4 tháng trờiii .
Cho 5 saooooooo ♥️♥️ 
Sẽ ủng hộ dài dàiiii ",5,0,0,0,0,0,0
"Đóng gói kỹ , màu đẹp son lên môi mềm , bám màu tầm 5h , sẽ ủng hộ thêm ",5,0,0,0,0,0,0
"đóng gói kỹ càng rất dễ thương 
son rất mướt môi và bám màu lâu nhưng không khô",5,0,1,0,0,0,0
"Đóng gói kỹ càng, dễ thương, màu lên đẹp, hơi khô tí, nhưng màu đẹp 😍 😍 😍 😍 ",5,0,0,0,0,0,0
"Đóng gói kỹ càng, son sài rất tốt mềm mượn môi",5,0,0,0,0,0,0
Đóng gói kỹ giao hàng nhanh,5,0,0,0,0,0,0
Đóng gói kỹ mội tội giao hàng lâu quá,4,2,2,2,1,2,2
Đóng gói kỹ và đẹp. Hộp nhìn cưng. Giao đúng sản phẩm. Chất lượng tốt.,5,0,0,0,0,0,0
Đóng gói kỹ và son màu bao đẹp.,5,0,0,0,0,0,0
"Đóng gói kỹ, chất son, màu son đẹp",5,0,0,2,0,0,0
"Đóng gói kỹ, giao hàng nhanh (mới đặt hôm qua hôm nay đã có 😊).
Chất son mỏng nhẹ, mịn, dễ tán, mau khô.
Đặc biệt recommend màu số 20 nha. Dễ tô, trông tự nhiên, dành cho bạn nào đi học/đi làm mà lười/không trang điểm. Bạn nào da ngăm cũng có thể chọn màu này. Da mình da ngăm tô lên nhìn ổn lắm 🥰",5,0,0,0,0,0,0
"Đóng gói kỹ, giao hàng nhanh, quan trọng là son lên môi màu đẹp chuẩn, không bị khô môi",5,0,0,0,0,0,0
"Đóng gói kỹ, giao hàng nhanh. Sẽ quay lại ủng hộ shop trong thời gian tới.",5,0,0,0,0,0,0
"đóng gói kỹ, giao hàng quá lâu, chờ mòn mỏi. sp chưa biết dùng tốt ko.",5,1,1,1,1,1,1
"Đóng gói kỹ, màu son đẹp. Mình mua lần 2 rồi. Cám ơn shop <3",5,0,0,0,0,0,0
"Đóng gói kỹ, mướt môi, mỗi tội nùi hơi nồng, đánh xong phải 2 tiếng sau ms hết mùi",5,2,2,2,2,2,2
Đóng gói kỹ. Màu cũng rẩt ưng.,5,0,0,0,0,0,0
đóng gói ok,2,0,0,0,0,0,0
Đóng gói ok nhưng sản phẩm không check được mã vạch 😢,2,1,1,1,1,1,1
"Đóng gói ok, còn được tặng thêm mask nén. Nhưng điều khó hiểu là tại sao son mới lại bị dính son ra thân cây rất nhiều, như kiểu bị mở ra, rút lên đẩy xuống rất nhiều lần ấy @@",3,1,1,1,1,1,1
Đóng gói ok. 2 cây son đều không lì Và có mùi như hóa chất.1 sản phẩm check mã vạch không ra .,3,1,2,1,1,1,1
Đóng gói ok. Chất son hơi lỏng có một mùi thơm khá nhẹ. Màu khá đẹp nhưng lớp base màu hồng nên mình ko thích lắm,5,1,1,1,1,1,1
Đóng gói ok. Nhưng chất son rất bết rít và khó chịu. Cảm thấy rất nhận môi. Không đáng tiền mua như những dòng khác. Lì nhưng không mịn và làm khô môi,2,1,1,1,1,1,1
"Đóng gói oke
Hộp đựng son k đc chắc chắn, cũng không có tem niêm yết như mọi khi 😔😔 ",5,1,1,1,1,1,1
Đóng gói ổn mọi thứ điều ổn chỉ duy nhất một việc là giao thiếu son ??? Thiếu đồ mà vẫn thu tiền ???,1,1,1,1,1,1,1
"Đóng gói ổn, nhưng thân son bị trầy nhiều nên không ưng lắm. Chất son đẹp, bám màu tốt ",3,0,1,0,1,1,1
"Đóng gói quá đẹp luôn ❤️
Ưng lắm ạ . Sẽ ủng hộ shop dài dài
❤️😍😘 ^.^.",5,0,0,0,0,0,0
"Đóng gói quá đẹp luôn ạ, e mê màu son, mùi son quá luôn, chất son thì khỏi bàn ạ!!! Tuyệt vời !!!! Màu này toàn cháy hàng khó kiếm quá :))",5,0,0,0,0,0,0
"Đóng gói rất cẩn thận nạ. 
Giao hàng nhanh như gió luôn
Nhìn đã yêu rồi chưa cần đánh😘",5,0,0,0,0,0,0
Đóng gói rất cẩn thận và chắc chắn. Giao đúng màu rất thích.,5,0,0,0,0,0,0
"Dong gói rất cẩn thận và đẹp, có thiệp cảm ơm. Son có mui thom de chịu",5,0,0,0,0,0,0
đóng gói rất cẩn thận và đẹp.. Sẽ ủng hộ tiếp,5,0,0,0,0,0,0
"Đóng gói rất cẩn thận, anh shipper giữa trưa nắng vẫn nhiệt tình giao hàng. Son thơm dịu nhẹ, nói chung rất hài lòng.. 5☆",5,0,0,0,0,0,0
"Đóng gói rất cẩn thận, tem mac đầy đủ, màu mình rất ưng , sẽ ủng hộ shop tiếp ",5,0,0,0,0,0,0
Đóng gói rất cẩn thận. Màu son đúng hình mỗi tôi da mình k trắng nên đánh mày 25 nhing mặt tối thêm. ,5,2,0,0,2,2,2
Đóng gói rất chắc chắn cẩn thận mua của mall nên cũng yên tâm 👍👍,5,0,0,0,0,0,0
Đóng gói rất chắc chắn duyệt. Nhưng màu son rất khác với ảnh của hãng,3,1,1,1,1,1,1
"Đóng gói rất chắc chắn, hộp đựng rất xịn sò còn có cả thiệp của shop. Màu son giống hình 100%, chất son mịn, tuy nhiên hơi buồn vì màu son khá hạn chế do hết hàng. Mong lần sau quay lại shop sẽ có nhiều sản phẩm hơn nữa ạ. ",5,0,0,0,1,0,0
"Đóng gói rất chắc chắn, rất đẹp. Giao hàng rất nhanh. Màu son lên rất đẹp , sẽ ủng hộ shop thêm nhiều lần nữa ❤❤❤❤❤❤❤❤❤",5,0,0,0,0,0,0
"Đóng gói rất chắc chắn, son rất đẹp luôn, lần sau mình sẽ ủng hộ tiếp ",5,0,0,0,0,0,0
"Đóng gói rất chắc chắn. Màu V6 cực xinh, đánh lên môi rất mềm môi ",5,0,0,0,0,0,0
"Đóng gói rất đẹp
Son rất đẹp hong có gì để chê luôn á.......
Rất ưng ý 👍😍😍💓",5,0,0,0,0,0,0
"Đóng gói rất đẹp 
Tội là hộp hơi bị móp xíu",5,0,0,0,0,0,0
"Đóng gói rất đẹp ,chất lượng thì check mã vạch ok . Chọn màu 25 do thấy mọi người khen quá còn ko biết có hợp ko. Sẽ ủng hộ shop dài dài .cảm ơn shop nhé!",5,0,0,0,0,0,0
Đóng gói rất đẹp ạ :)),5,0,0,2,0,0,0
"Đóng gói rất đẹp ạ. Mh test thử thì thấy base hồng, chắc lâu ko dùng son màu hồng nên ko quen nhưng chất son.mềm mịn ok. Lần sau mình sẽ thử sang màu khác. Chúc shop luôn bán đc nhiều hàng 💛",5,0,0,0,0,2,0
Đóng gói rất đẹp giao hàng nhanh mình mua hai son nên được tặng một cái túi chất son mịn nên màu đẹp,5,0,0,0,0,0,0
"Đóng gói rất đẹp và cẩn thân, đã mua của shop nhiều lần và lần nào cũng rất ưng ý, chất son mềm mịn đánh lên ko bị khô môi. Lần sau lại ủng hộ shop tiếp",5,0,0,0,0,0,0
"Đóng gói rất đẹp và cẩn thận, màu son đẹp, giao hàng nhanh , sẽ ủng hộ shop nhiều hơn ❤️❤️",5,0,0,0,0,0,0
"Đóng gói rất đẹp và chắc chắn 😉. Chất son rất mịn ,mn nên mua nha 😀",5,0,0,0,0,0,0
"Đóng gói rất đẹp và chắc chắn, màu đẹp, được sale nữa 😍😍😍😍😍😍😍😍",5,0,0,0,0,0,0
"Đóng gói rất đẹp và chắc chắn, màu son 02 thì đẹp, son lỳ và có cảm giác mịn môi",5,0,0,0,0,0,0
"Đóng gói rất đẹp và chắc chắn, màu son rất đẹp chất son mịn lắm ạ.",5,0,0,0,0,0,0
"Đóng gói rất đẹp và chắc chắn, như hộp quà vậy :)))) Tks shop nha",5,0,0,0,0,0,0
"Đóng gói rất đẹp, giao hàng nhanh, son chất siêu thích, đánh rất đẹp, mịn môi, nhưng môi mình nhanh trôi quá :)(",5,2,0,0,0,0,0
"Đóng gói rất đẹp, màu dễ thương, mùi dễ chịu
Chắc chắn sẽ ủng hộ shop ",5,0,0,0,0,0,0
Đóng gói rất đẹp.. Sản phẩm chất lượng. Giao hàng rất nhanh...,5,0,0,0,0,0,0
"Đóng gói rất gọn gàng, sản phẩm rất ưng <3 còn có cả thư cảm ơn bé bé, nói chung tuyệt vời !",5,0,0,0,0,0,0
Đóng gói rất kĩ và đẹp.son thì quá tuyệt. Rất lì màu..,5,0,0,0,0,0,0
"Đóng gói rất kĩ,  mùi thơm như kẹo,  màu rất đẹp,  nói chung là ổn. Ngại chụp hình nên chụp tạm cái ảnh ",5,0,0,0,0,0,0
"Đóng gói rất kĩ, mũi thơm, màu lên chuẩn, bấm lâu, sẽ ủng hộ tiếp
",5,0,0,0,0,0,0
Đóng gói rất kĩ. Ưng lắm❤️,5,0,0,0,0,0,0
Đóng gói rất ok màu son lên môi rất đẹp trắng da lắm mình rất thích,5,0,0,0,0,0,0
"Đóng gói rất ok nha, màu lại đẹp thoa mướt môi nữa",5,0,0,0,0,0,0
Đóng gói rất thích hehe thỏi son có tí nhưng đóng gói hộp to k bị lạc khi vận chuyển,5,0,2,0,0,0,0
Đóng gói rất xinh luôn. Còn chất son bbia thì phải nói là vẫn rất ok rồi,5,0,0,0,0,0,0
Đóng gói rất xinh nha lên màu chuẩn độ bám ko ăn uống thì giữ được lâu nhưng ăn cái thì xác định là trôi rồi nói chung là xinh quá trời giá thành thì ổn cho học sinh sinh viên rồi ><,5,0,2,0,0,0,0
"Đóng gói rất xinh, phù hợp đi tặng luôn, son bbia thì chất ổn định từ ver 1 đến giờ rồi, màu lên đúng như vỏ, tuy nhiên mợ đánh sẽ chưa thâdy ánh cam hiện lên, sau khi son set lại tgif màu cam hiện lên rõ ràng hơn. ",5,2,2,2,2,2,2
"Đóng gói rấttt kĩ, nói chung nhìn phần đóng gói đã iêu ngay r. Son thì mịn nhẹ thích ơi thích mình uống nước mà 5 tiếng vẫn k trôi bao nhiêu cả. Đã mềm nhẹ thì thôi chớ màu còn mê. Nói chung thích lắmmmm ❤️❤️❤️",5,0,0,0,0,0,0
"Đóng gói rẻ tiền, vỏ giấy, nắp nhôm mỏng lỏng lẻo, thân bằng nhựa. - Chất son quá lỏng, son kem thì ko tới, cũng ko phải son nước. - Son khô lại trên môi thì trông cũng được, nhưng nhìn môi ko mềm mịn mà kiểu khô khô.",2,1,1,1,1,1,1
"Đóng gói rẻ tiền, vỏ giấy, nắp nhôm mỏng lỏng lẻo, thân bằng nhựa. Chất son quá lỏng, son kem thì ko tới, cũng ko phải son nước. Son khô lại trên môi thì trông cũng được, nhưng nhìn môi ko mềm mịn mà kiểu khô khô.",2,1,1,1,1,1,1
Đóng gói sản cực kì đẹp nhìn rất sang chảnh. Son thì đẹp khỏi chê luôn.,5,0,0,0,0,0,0
"Đóng gói sản phẩm cẩn thận 
Lên màu đẹp 
Giao hàng rất nhanh 
Rất đáng tiền",5,0,0,0,0,0,0
"Đóng gói sản phẩm cẩn thận chắc chắn
Sắp đến 20/10 nên có cả thiệp xinh xắn
Son xinh",5,0,0,0,0,0,0
Đóng gói sản phẩm cẩn thận chắc chắn. Giao đúng màu son. Chất son và màu son rất ưng,5,0,0,0,0,0,0
Đóng gói sản phẩm cẩn thận chất lượng sản phẩm tuyệt vời .....,5,0,0,0,0,0,0
Đóng gói sản phẩm cẩn thận giao hàng nhanh son lên màu xinh lắmm nhaaaa,5,0,0,0,0,0,0
Đóng gói sản phẩm cẩn thận Nhưng mùi ko được thơm lắm nhanh trôi Nhưng nói chung cũng được,3,2,2,2,2,2,2
"Đóng gói sản phẩm cẩn thận và chắc chắn
Shop phục vụ rất tốt
Son dùng ok",5,0,0,2,0,0,0
"Đóng gói sản phẩm cẩn thận, chắc chắn
Chất lượng sản phẩm tốt 
Giá tốt
Thời gian giao hàng nhanh",5,0,0,0,0,0,0
"Đóng gói sản phẩm cẩn thận, chất son bền màu, màu lên đẹp giống hình",5,0,0,0,0,0,0
"Đóng gói sản phẩm cẩn thận, dùng khá thích, giá tốt, rất đáng tiền 👍",5,0,0,0,0,0,0
"Đóng gói sản phẩm cẩn thận, giao hàng nhanh, chất lượng tốt, mềm môi",5,0,0,0,0,0,0
"Đóng gói sản phẩm cẩn thận. Chưa test thử nên chưa biết độ lì cũng như màu son trên môi. Nhưng mà ship hơi lâu, gần tuần mới nhận được :(",5,2,2,2,0,2,2
Đóng gói sản phẩm cẩn thận. Mùi hương dịu nhẹ. Màu son phù hợp mọi loại da,5,0,0,0,0,0,0
Đóng gói sản phẩm cẩn thận. Son chất lượng. Màu ưng. Đây là lần mua thứ 2 rồi.,5,0,0,0,0,0,0
"Đóng gói sản phẩm cẩn thận. Son đẹp, lên màu chuẩn và không bị khô môi ",5,0,0,0,0,0,0
"Đóng gói sản phẩm cẩn thận. Son lên màu đẹp, lâu trôi.........",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc .Màu lên khá đẹp ,rất hài lòng ❤",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn
Son thơm và đẹp lắm ạ.tuy nhiên mk chưa test thử màu
Thanks shop😁😁😁",5,0,2,0,0,0,0
"Đóng gói sản phẩm chắc chắn , màu son đẹp , chuẩn . Thời gian giao hàng nhanh ❤️",5,0,0,0,0,0,0
Đóng gói sản phẩm chắc chắn . Chất lượng sản phẩm oki ạ. Cho shop 5 sao luôn😊,5,0,0,0,0,0,0
đóng gói sản phẩm chắc chắn .giao đúng hẹn sản phẩm chất lượng ,5,0,0,0,0,0,0
Đóng gói sản phẩm chắc chắn giá cả học sinh màu son siêu xink tóm lại là duyết lám mn ạ 😘,5,0,0,0,0,0,0
Đóng gói sản phẩm chắc chắn nhưng không lên đúng màu như hình.,4,2,2,0,1,2,2
Đóng gói sản phẩm chắc chắn và mình còn được tặng thêm gương nữa,5,0,2,0,0,0,0
"Đóng gói sản phẩm chắc chắn và vận chuyển khá nhanh trong 1 ngày là nhận đc hàng.
Màu son đánh lên cực mịn hok gây khô môi, màu lên sáng. Nhưng độ lì hok nhiều như shop quảng cáo. Tầm giá này thì chất lượng như v là ok.",5,2,2,0,0,2,2
"Đóng gói sản phẩm chắc chắn và xịn xò. Son lên màu xinh nhé các cậu, má hồng màu hợp với các bạn da trắng nha ",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, cẩn thận. Giao hàng nhanh chóng.",5,0,2,0,0,0,0
"Đóng gói sản phẩm chắc chắn, chất lượng sản phẩm tuyệt vợiiiiiiiiii",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, chất lượng son tốt,.. vvv",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, chất son đẹp mùi rất thơm :)))))))))",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, chất son mịn, hơi dính, có mùi thơm, lên màu xinh dã man",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, còn chất lượng thì không có gì để nói rồi
Quá tốt!!!!!",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, đẹp. Thời gian giao hàng nhanh. Chất lượng cũng OK nhưng mình không thích mùi của son cho lắm",4,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, hàng chính hãng, thời gian giao hag hơi lâu xíu",5,2,0,0,0,2,0
"Đóng gói sản phẩm chắc chắn, hộp son xinh. Son đẹp,  giao hàng nhanh",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, mỗi tội giao hàng quá lâu. Mình săn em này rất lâu rồi, giờ mới mua được☺️",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, nhưng vỏ son có tem dán đã bị bóc không biết son có phải chính hãng hay không vì vỏ son không còn nguyên tem nữa..",1,1,1,1,1,1,1
"Đóng gói sản phẩm chắc chắn, nhưng vỏ son có tem dán đã bị bóc..k biết son có phải chính hãng hay không vì vỏ son k còn nguyên tem nữa..
Khá thất vọng ",1,1,1,1,1,1,1
"Đóng gói sản phẩm chắc chắn, son đẹp ạ. Cảm ơn shop",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, thời gian giao hàng chậm, chất lượng sản phẩm dùng ok,màu lên chuẩn..",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắc chắn, thời gian giao hàng nhanh, chất lượng sản phẩm tốt ",5,0,0,0,0,0,0
Đóng gói sản phẩm chắc chắn. Chất lượng sản phẩm rất tốt. Giao hàng hơi chậm !,5,2,0,0,0,2,0
Đóng gói sản phẩm chắc chắn. Chưa dùng thử nên không thể đánh giá chất lượng. Thái độ nhân viên giao hàng rất lồi lõm.,5,1,1,1,1,1,1
Đóng gói sản phẩm chắc chắn. Đẹp. Vì mua dùm cho bạn nên kh biết cl ntn. Nhưg xem nhiều review thấy ổn,5,0,0,0,0,0,0
Đóng gói sản phẩm chắc chắn. Hàng đẹp và chất lượng như hình. Giao sản phẩm nhanh chóng,5,0,0,0,0,0,0
Đóng gói sản phẩm chắc chắn. Rất hài lòng với chất lượng sản phẩm. Ủng hộ dài dài,5,0,0,0,0,0,0
Đóng gói sản phẩm chắc chắn. Shop giao đúng màu son. Chưa thử nên không biết sao nhưng nói chung ưng ý,5,0,0,0,0,0,0
Đóng gói sản phẩm chắc chắn. Son bôi mịn môi lâu trôi. Lên màu rất đẹp. Sẽ còn ủng hộ shop ạ🥰,5,0,0,0,0,0,0
Đóng gói sản phẩm chắc chắn.giao hàng khá nhanh.,5,0,0,0,0,0,0
"Đóng gói sản phẩm chắn chắc, giao hàng nhanh, màu lên chuẩn nm",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắn chắn, giao hàng nhanh, son nhìn xinh xắn lắm ",5,0,0,0,0,0,0
"Đóng gói sản phẩm chắn chắn., hộp rất đépon bền màu mà ko khomooi",5,0,0,0,0,0,0
"Đóng gói sản phẩm chất lượng , ko bị móp méo . Thời gian giao hàng nhanh , rất ưng 👌",5,0,0,0,0,0,0
"Đóng gói sản phẩm cực đẹp, shop ch bao h làm mình thất vọng, son thì đẹp khỏi nói",5,0,0,0,0,0,0
Đóng gói sản phẩm đẹ và chắc chắn ! Date xa tít ! Like ! Giao hành nhanh ! ,5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp chắc chắn
Màu son đẹp mùi hương không thích lắm nhưng cũng vẫn thấy được",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp chắc chắn tuy nhiên chất son lỏng , mình cũng không ưng lắm ",3,1,1,1,1,1,1
"Đóng gói sản phẩm đẹp chắc chắn, chất lượng son khá ổn so với giá",5,0,0,0,0,0,0
Đóng gói sản phẩm đẹp lắm son đánh lên mượt môi lắm rất đáng đồng tiền hjhj,5,0,0,0,0,0,0
Đóng gói sản phẩm đẹp và cẩn thận. Màu trendy note xinh lắm ạ. ☺️☺️,5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp và cẩn thận. Son màu đẹp lắm, nhưng mùi thơm hơi nồng với mình.",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp và chắc chắn
Shop tư vấn nhiệt tình
Có tem mác đầy đủ
Son lên màu đẹp, nhưng hơi khô môi ",5,0,0,0,0,2,0
"Đóng gói sản phẩm đẹp và chắc chắn
Son màu đẹp như ý
Giao hàng rất nhanh",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp và chắc chắn
Thời gian giao hàng rất nhanh",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp và chắc chắn 
Được tặng thêm cả lịch siêu cute 😘😘😘😘",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp và chắc chắn 
Thời gian giao nhanh 
Son mịn lì",5,0,0,0,0,0,0
Đóng gói sản phẩm đẹp và chắc chắn ! Có thiệp cám ơn ! Giao hành nhanh !,5,0,2,0,0,0,0
Đóng gói sản phẩm đẹp và chắc chắn . Giao hàng nhanh .,5,0,0,0,0,0,0
Đóng gói sản phẩm đẹp và chắc chắn chưa đánh thử lên chưa biet tn,5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp và chắc chắn, chất lượng sản phẩm tuyệt vời, ",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp và chắc chắn, chất lượng sản phẩm tuyệt với, đã mua và sửa dụngg đến cây t2. Lần này được tặng thêm gương cầm tay xinh xinh. Sẽ mua lại lần nữa",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp và chắc chắn, chất lượng tốt, đã mua vài lần rồi đều ok",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp và chắc chắn, mỗi tội giao hàng hơi lâu tí nhưng yên tâm vì shop chính hãng",5,0,0,0,0,0,0
Đóng gói sản phẩm đẹp và chắc chắn. Chất lượng sản phẩm tuyệt vời!!!!!,5,0,0,0,0,0,0
Đóng gói sản phẩm đẹp và chắc chắn. Giao hàng nhanh. Son thơm và đúng mẫu.,5,0,0,0,0,0,0
Đóng gói sản phẩm đẹp và chắc chắn. Màu lên chuẩn đẹp. Hơi khó tán 1 chút. ,5,0,0,0,0,0,0
Đóng gói sản phẩm đẹp và chắc chắn. Nhìn rất hịn hò. Chất lượng son được và mịn . yêu shoppppp❤❤❤❤❤❤❤,5,0,0,0,0,0,0
Đóng gói sản phẩm đẹp và chắc chắn. Sản phẩm dùng thích.......,5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp và chắc chắn. Shop giao sản phẩm nhanh, cảm ơn shop nhiều",5,0,0,0,0,0,0
Đóng gói sản phẩm đẹp và chắc chắn. Thời gian giao hàng nhanh.,5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp, chất son mướt, giao hàng nhanh chóng, rất đáng tiền",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp, son đẹp, chất lượng tốt, sẽ tiếp tục ủng hộ. ",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp, son lên môi màu chuẩn lì giữ được màu lâu nhưng nặng môi",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp,giao hàng nhanh,son lên màu chuẩn,nói chung là ưng lắm luôn",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp! 
Màu 24 khá là ưng ❤️",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp. Hàng chuẩn như hình, người yêu mình rất ưng. Cảm ơn shop !",5,0,0,0,0,0,0
"Đóng gói sản phẩm đẹp. Sản phẩm tem mác đủ, chưa dùng nên không đánh giá về chất lượng. Giao hàng hơi lâu.",5,0,0,0,0,0,0
Đóng gói sản phẩm không cẩn thận,3,1,1,1,1,1,1
Đóng gói sản phẩm kĩ càng. Thời gian giao hàng khá nhanh. Nhìn rất ưng,5,0,0,0,0,0,0
"đóng gói sản phẩm kĩ và cẩn thận, giao cũng đúng màu. m sẽ ủng hộ shop lâu dài",5,0,0,0,0,0,0
Đóng gói sản phẩm kĩ và rất đẹp. Son tốt và giao hàng rấy nhanh.,5,0,0,0,0,0,0
"Đóng gói sản phẩm kĩ, son lên màu rất đẹp, mình rất hài lòng về sp.",5,0,0,0,0,0,0
"Đóng gói sản phẩm kỹ, hàng của mall nên chất lượng tốt, giá sales quá rẻ",5,0,0,0,0,0,0
"Đóng gói sản phẩm kỹ,hàng chưa test nhưng nhìn cách đóng gói và hàng là ưng lắm lun",5,0,0,0,0,0,0
Đóng gói sản phẩm ok,2,0,0,0,0,0,0
"Đóng gói sản phẩm ok, giao hàng nhanh,,,,,,,,,,,,,,,,,,,,,,",5,0,2,0,0,0,0
"Đóng gói sản phẩm phải gọi là đẹp xuất sắc luôn, cực thích, sẽ quay lại ủng hộ lần sau",5,0,0,0,0,0,0
Đóng gói sản phẩm rất cẩn thận  hộp nhìn rất cute đặc biệt shop còn kèm theo thiệp chúc mừng 20/10 vô cùng dễ thương nữa... Sản phẩm thì khỏi phải bàn vì nó đẹp hết sức có mùi thơm rất dễ chịu.,5,0,0,0,0,0,0
